subtype,variable,est,value,type,group
SIDD,insulinf,median,22.98,Continuous,NA
SIDD,insulinf,q25,14.5,Continuous,NA
SIDD,insulinf,q75,29.75,Continuous,NA
SIDD,insulinf,min,10,Continuous,NA
SIDD,insulinf,max,55,Continuous,NA
SIDD,insulinf,freq,18,Continuous,NA
SIDD,insulinf,missing,10,Continuous,NA
SIDD,glucosef,mean,99.67857142857143,Continuous,NA
SIDD,glucosef,sd,10.413856763870566,Continuous,NA
SIDD,glucosef,median,99,Continuous,NA
SIDD,glucosef,q25,93.49999999999999,Continuous,NA
SIDD,glucosef,q75,106,Continuous,NA
SIDD,glucosef,min,78,Continuous,NA
SIDD,glucosef,max,123,Continuous,NA
SIDD,glucosef,freq,28,Continuous,NA
SIDD,glucosef,missing,0,Continuous,NA
SIDD,egfr_ckdepi_2021,mean,86.7274375488451,Continuous,NA
SIDD,egfr_ckdepi_2021,sd,23.098437302136166,Continuous,NA
SIDD,egfr_ckdepi_2021,median,89.0449154941532,Continuous,NA
SIDD,egfr_ckdepi_2021,q25,70.97601964587903,Continuous,NA
SIDD,egfr_ckdepi_2021,q75,106.66086848632204,Continuous,NA
SIDD,egfr_ckdepi_2021,min,29.643461262955157,Continuous,NA
SIDD,egfr_ckdepi_2021,max,116.8958586309369,Continuous,NA
SIDD,egfr_ckdepi_2021,freq,18,Continuous,NA
SIDD,egfr_ckdepi_2021,missing,10,Continuous,NA
SIDD,tgl,mean,150.46428571428572,Continuous,NA
SIDD,tgl,sd,74.89077584641721,Continuous,NA
SIDD,tgl,median,134,Continuous,NA
SIDD,tgl,q25,94.75,Continuous,NA
SIDD,tgl,q75,210.75,Continuous,NA
SIDD,tgl,min,49,Continuous,NA
SIDD,tgl,max,300,Continuous,NA
SIDD,tgl,freq,28,Continuous,NA
SIDD,tgl,missing,0,Continuous,NA
SIDD,tg_hdl,mean,3.940475018394272,Continuous,NA
SIDD,tg_hdl,sd,2.5572713767535724,Continuous,NA
SIDD,tg_hdl,median,2.8224085365853657,Continuous,NA
SIDD,tg_hdl,q25,2.08636137381782,Continuous,NA
SIDD,tg_hdl,q75,5.118367346938776,Continuous,NA
SIDD,tg_hdl,min,0.8448275862068966,Continuous,NA
SIDD,tg_hdl,max,9.03125,Continuous,NA
SIDD,tg_hdl,freq,28,Continuous,NA
SIDD,tg_hdl,missing,0,Continuous,NA
SIDD,fu_time,mean,7.520645792563601,Continuous,NA
SIDD,fu_time,sd,2.5323792516710237,Continuous,NA
SIDD,fu_time,median,8,Continuous,NA
SIDD,fu_time,q25,6.5,Continuous,NA
SIDD,fu_time,q75,8,Continuous,NA
SIDD,fu_time,min,3.484931506849321,Continuous,NA
SIDD,fu_time,max,14.035616438356165,Continuous,NA
SIDD,fu_time,freq,28,Continuous,NA
SIDD,fu_time,missing,0,Continuous,NA
SIDD,visit_number,mean,5.678571428571429,Continuous,NA
SIDD,visit_number,sd,6.992342750670704,Continuous,NA
SIDD,visit_number,median,3.5,Continuous,NA
SIDD,visit_number,q25,3,Continuous,NA
SIDD,visit_number,q75,4,Continuous,NA
SIDD,visit_number,min,2,Continuous,NA
SIDD,visit_number,max,30,Continuous,NA
SIDD,visit_number,freq,28,Continuous,NA
SIDD,visit_number,missing,0,Continuous,NA
SIRD,age,mean,58.093360995850624,Continuous,NA
SIRD,age,sd,9.706988328345666,Continuous,NA
SIRD,age,median,57,Continuous,NA
SIRD,age,q25,52,Continuous,NA
SIRD,age,q75,66,Continuous,NA
SIRD,age,min,37,Continuous,NA
SIRD,age,max,82,Continuous,NA
SIRD,age,freq,241,Continuous,NA
SIRD,age,missing,0,Continuous,NA
SIRD,dmagediag,mean,66.31485249815267,Continuous,NA
SIRD,dmagediag,sd,9.698057533954131,Continuous,NA
SIRD,dmagediag,median,65.01095890410959,Continuous,NA
SIRD,dmagediag,q25,59.602739726027394,Continuous,NA
SIRD,dmagediag,q75,73,Continuous,NA
SIRD,dmagediag,min,40.032876712328765,Continuous,NA
SIRD,dmagediag,max,90,Continuous,NA
SIRD,dmagediag,freq,241,Continuous,NA
SIRD,dmagediag,missing,0,Continuous,NA
SIRD,bmi,mean,31.182275612815843,Continuous,NA
SIRD,bmi,sd,5.196219505402356,Continuous,NA
SIRD,bmi,median,30.816,Continuous,NA
SIRD,bmi,q25,27.589171851499998,Continuous,NA
SIRD,bmi,q75,34.3103397915,Continuous,NA
SIRD,bmi,min,21.243046025,Continuous,NA
SIRD,bmi,max,48.99408284,Continuous,NA
SIRD,bmi,freq,180,Continuous,NA
SIRD,bmi,missing,61,Continuous,NA
SIRD,hba1c,mean,5.777178423236514,Continuous,NA
SIRD,hba1c,sd,0.39803936848738564,Continuous,NA
SIRD,hba1c,median,5.8,Continuous,NA
SIRD,hba1c,q25,5.5,Continuous,NA
SIRD,hba1c,q75,6.1,Continuous,NA
SIRD,hba1c,min,4.2,Continuous,NA
SIRD,hba1c,max,6.5,Continuous,NA
SIRD,hba1c,freq,241,Continuous,NA
SIRD,hba1c,missing,0,Continuous,NA
SIRD,homa2b,mean,199.4,Continuous,NA
SIRD,homa2b,sd,NA,Continuous,NA
SIRD,homa2b,median,199.4,Continuous,NA
SIRD,homa2b,q25,199.4,Continuous,NA
SIRD,homa2b,q75,199.4,Continuous,NA
SIRD,homa2b,min,199.4,Continuous,NA
SIRD,homa2b,max,199.4,Continuous,NA
SIRD,homa2b,freq,1,Continuous,NA
SIRD,homa2b,missing,240,Continuous,NA
SIRD,homa2ir,mean,2.604166666666667,Continuous,NA
SIRD,homa2ir,sd,NA,Continuous,NA
SIRD,homa2ir,median,2.604166666666667,Continuous,NA
SIRD,homa2ir,q25,2.604166666666667,Continuous,NA
SIRD,homa2ir,q75,2.604166666666667,Continuous,NA
SIRD,homa2ir,min,2.604166666666667,Continuous,NA
SIRD,homa2ir,max,2.604166666666667,Continuous,NA
SIRD,homa2ir,freq,1,Continuous,NA
SIRD,homa2ir,missing,240,Continuous,NA
SIRD,sbp,mean,126.52683537037038,Continuous,NA
SIRD,sbp,sd,17.656590850726495,Continuous,NA
SIRD,sbp,median,123.83333333333334,Continuous,NA
SIRD,sbp,q25,114.66666666666667,Continuous,NA
SIRD,sbp,q75,136.33333333333334,Continuous,NA
SIRD,sbp,min,89.33333333333333,Continuous,NA
SIRD,sbp,max,185.66666666666666,Continuous,NA
SIRD,sbp,freq,180,Continuous,NA
SIRD,sbp,missing,61,Continuous,NA
SIRD,dbp,mean,72.55751074074074,Continuous,NA
SIRD,dbp,sd,10.27452156006795,Continuous,NA
SIRD,dbp,median,73.33333333333333,Continuous,NA
SIRD,dbp,q25,65.33333333333333,Continuous,NA
SIRD,dbp,q75,79.33333333333333,Continuous,NA
SIRD,dbp,min,49,Continuous,NA
SIRD,dbp,max,98.66666666666667,Continuous,NA
SIRD,dbp,freq,180,Continuous,NA
SIRD,dbp,missing,61,Continuous,NA
SIRD,ldlc,mean,116.4625,Continuous,NA
SIRD,ldlc,sd,33.04185645878085,Continuous,NA
SIRD,ldlc,median,114,Continuous,NA
SIRD,ldlc,q25,94,Continuous,NA
SIRD,ldlc,q75,139,Continuous,NA
SIRD,ldlc,min,30,Continuous,NA
SIRD,ldlc,max,250,Continuous,NA
SIRD,ldlc,freq,240,Continuous,NA
SIRD,ldlc,missing,1,Continuous,NA
SIRD,hdlc,mean,46.821576763485474,Continuous,NA
SIRD,hdlc,sd,13.76670618449179,Continuous,NA
SIRD,hdlc,median,45,Continuous,NA
SIRD,hdlc,q25,37,Continuous,NA
SIRD,hdlc,q75,54,Continuous,NA
SIRD,hdlc,min,22,Continuous,NA
SIRD,hdlc,max,100,Continuous,NA
SIRD,hdlc,freq,241,Continuous,NA
SIRD,hdlc,missing,0,Continuous,NA
SIRD,insulinf,mean,42.075806451612905,Continuous,NA
SIRD,insulinf,sd,21.477374183032488,Continuous,NA
SIRD,insulinf,median,36,Continuous,NA
SIRD,insulinf,q25,26.25,Continuous,NA
SIRD,insulinf,q75,54.75,Continuous,NA
SIRD,insulinf,min,9.7,Continuous,NA
SIRD,insulinf,max,100,Continuous,NA
SIRD,insulinf,freq,62,Continuous,NA
SIRD,insulinf,missing,179,Continuous,NA
SIRD,glucosef,mean,100.34854771784232,Continuous,NA
SIRD,glucosef,sd,8.848427824502037,Continuous,NA
SIRD,glucosef,median,100,Continuous,NA
SIRD,glucosef,q25,95,Continuous,NA
SIRD,glucosef,q75,106,Continuous,NA
SIRD,glucosef,min,73,Continuous,NA
SIRD,glucosef,max,124,Continuous,NA
SIRD,glucosef,freq,241,Continuous,NA
SIRD,glucosef,missing,0,Continuous,NA
SIRD,egfr_ckdepi_2021,mean,99.74873944945705,Continuous,NA
SIRD,egfr_ckdepi_2021,sd,15.34436161737246,Continuous,NA
SIRD,egfr_ckdepi_2021,median,103.9959585346828,Continuous,NA
SIRD,egfr_ckdepi_2021,q25,90.55802889550912,Continuous,NA
SIRD,egfr_ckdepi_2021,q75,109.3568584605196,Continuous,NA
SIRD,egfr_ckdepi_2021,min,65.70963763906569,Continuous,NA
SIRD,egfr_ckdepi_2021,max,140.02770833499636,Continuous,NA
SIRD,egfr_ckdepi_2021,freq,63,Continuous,NA
SIRD,egfr_ckdepi_2021,missing,178,Continuous,NA
SIRD,tgl,mean,155.448132780083,Continuous,NA
SIRD,tgl,sd,69.87815591143126,Continuous,NA
SIRD,tgl,median,142,Continuous,NA
SIRD,tgl,q25,101,Continuous,NA
SIRD,tgl,q75,201,Continuous,NA
SIRD,tgl,min,33,Continuous,NA
SIRD,tgl,max,300,Continuous,NA
SIRD,tgl,freq,241,Continuous,NA
SIRD,tgl,missing,0,Continuous,NA
SIRD,tg_hdl,mean,3.8010600310161697,Continuous,NA
SIRD,tg_hdl,sd,2.4671710367765054,Continuous,NA
SIRD,tg_hdl,median,2.9726027397260273,Continuous,NA
SIRD,tg_hdl,q25,2,Continuous,NA
SIRD,tg_hdl,q75,5.111111111111111,Continuous,NA
SIRD,tg_hdl,min,0.33,Continuous,NA
SIRD,tg_hdl,max,13.636363636363637,Continuous,NA
SIRD,tg_hdl,freq,241,Continuous,NA
SIRD,tg_hdl,missing,0,Continuous,NA
SIRD,fu_time,mean,8.221491502302053,Continuous,NA
SIRD,fu_time,sd,1.8290377274433514,Continuous,NA
SIRD,fu_time,median,8,Continuous,NA
SIRD,fu_time,q25,7,Continuous,NA
SIRD,fu_time,q75,8,Continuous,NA
SIRD,fu_time,min,2.5452054794520578,Continuous,NA
SIRD,fu_time,max,15.975342465753428,Continuous,NA
SIRD,fu_time,freq,241,Continuous,NA
SIRD,fu_time,missing,0,Continuous,NA
SIRD,visit_number,mean,8.058091286307054,Continuous,NA
SIRD,visit_number,sd,7.807364771481183,Continuous,NA
SIRD,visit_number,median,4,Continuous,NA
SIRD,visit_number,q25,4,Continuous,NA
SIRD,visit_number,q75,7,Continuous,NA
SIRD,visit_number,min,2,Continuous,NA
SIRD,visit_number,max,33,Continuous,NA
SIRD,visit_number,freq,241,Continuous,NA
SIRD,visit_number,missing,0,Continuous,NA
Total,age,mean,52.999846806748785,Continuous,NA
Total,age,sd,10.960303538763405,Continuous,NA
Total,age,median,51,Continuous,NA
Total,age,q25,46,Continuous,NA
Total,age,q75,61,Continuous,NA
Total,age,min,20,Continuous,NA
Total,age,max,93,Continuous,NA
Total,age,freq,9661,Continuous,NA
Total,age,missing,0,Continuous,NA
Total,dmagediag,mean,59.03874730436453,Continuous,NA
Total,dmagediag,sd,10.575299194830055,Continuous,NA
Total,dmagediag,median,57.99452054794521,Continuous,NA
Total,dmagediag,q25,51.035616438356165,Continuous,NA
Total,dmagediag,q75,66.24109589041096,Continuous,NA
Total,dmagediag,min,32,Continuous,NA
Total,dmagediag,max,100,Continuous,NA
Total,dmagediag,freq,1569,Continuous,NA
Total,dmagediag,missing,8092,Continuous,NA
Total,bmi,mean,28.707454521093293,Continuous,NA
Total,bmi,sd,5.982768055622523,Continuous,NA
Total,bmi,median,27.669183166,Continuous,NA
Total,bmi,q25,24.57977403991252,Continuous,NA
Total,bmi,q75,31.700623894742773,Continuous,NA
Total,bmi,min,16.485975677,Continuous,NA
Total,bmi,max,65,Continuous,NA
Total,bmi,freq,7372,Continuous,NA
Total,bmi,missing,2289,Continuous,NA
Total,hba1c,mean,5.47310837387434,Continuous,NA
Total,hba1c,sd,0.43829303228117494,Continuous,NA
Total,hba1c,median,5.5,Continuous,NA
Total,hba1c,q25,5.2,Continuous,NA
Total,hba1c,q75,5.8,Continuous,NA
Total,hba1c,min,4,Continuous,NA
Total,hba1c,max,7.5,Continuous,NA
Total,hba1c,freq,9661,Continuous,NA
Total,hba1c,missing,0,Continuous,NA
Total,homa2b,mean,125.69924670433144,Continuous,NA
Total,homa2b,sd,43.817862262480425,Continuous,NA
Total,homa2b,median,118.5,Continuous,NA
Total,homa2b,q25,95.3,Continuous,NA
Total,homa2b,q75,147.3,Continuous,NA
Total,homa2b,min,40,Continuous,NA
Total,homa2b,max,300,Continuous,NA
Total,homa2b,freq,3717,Continuous,NA
Total,homa2b,missing,5944,Continuous,NA
Total,homa2ir,mean,1.573070842033866,Continuous,NA
Total,homa2ir,sd,0.8612311062084893,Continuous,NA
Total,homa2ir,median,1.3755158184319118,Continuous,NA
Total,homa2ir,q25,0.9950248756218906,Continuous,NA
Total,homa2ir,q75,1.9230769230769231,Continuous,NA
Total,homa2ir,min,0.3469812630117974,Continuous,NA
Total,homa2ir,max,7.299270072992701,Continuous,NA
Total,homa2ir,freq,3717,Continuous,NA
Total,homa2ir,missing,5944,Continuous,NA
Total,sbp,mean,118.67970095406041,Continuous,NA
Total,sbp,sd,18.368040391716505,Continuous,NA
Total,sbp,median,117.33333333333333,Continuous,NA
Total,sbp,q25,107,Continuous,NA
Total,sbp,q75,129,Continuous,NA
Total,sbp,min,70,Continuous,NA
Total,sbp,max,213.33333333333334,Continuous,NA
Total,sbp,freq,7372,Continuous,NA
Total,sbp,missing,2289,Continuous,NA
Total,dbp,mean,73.19110138361367,Continuous,NA
Total,dbp,sd,12.247965876420642,Continuous,NA
Total,dbp,median,72,Continuous,NA
Total,dbp,q25,65.33333333333333,Continuous,NA
Total,dbp,q75,79.33333333333333,Continuous,NA
Total,dbp,min,42,Continuous,NA
Total,dbp,max,130,Continuous,NA
Total,dbp,freq,7372,Continuous,NA
Total,dbp,missing,2289,Continuous,NA
Total,ldlc,mean,117.95323778637933,Continuous,NA
Total,ldlc,sd,32.55264716653169,Continuous,NA
Total,ldlc,median,116,Continuous,NA
Total,ldlc,q25,95,Continuous,NA
Total,ldlc,q75,138,Continuous,NA
Total,ldlc,min,30,Continuous,NA
Total,ldlc,max,250,Continuous,NA
Total,ldlc,freq,9559,Continuous,NA
Total,ldlc,missing,102,Continuous,NA
Total,hdlc,mean,51.848812994585586,Continuous,NA
Total,hdlc,sd,14.835234746689812,Continuous,NA
Total,hdlc,median,50,Continuous,NA
Total,hdlc,q25,41,Continuous,NA
Total,hdlc,q75,60,Continuous,NA
Total,hdlc,min,15,Continuous,NA
Total,hdlc,max,100,Continuous,NA
Total,hdlc,freq,9604,Continuous,NA
Total,hdlc,missing,57,Continuous,NA
Total,insulinf,mean,18.50911612795735,Continuous,NA
Total,insulinf,sd,12.171301103369405,Continuous,NA
Total,insulinf,median,15,Continuous,NA
Total,insulinf,q25,10.434999999999999,Continuous,NA
Total,insulinf,q75,23,Continuous,NA
Total,insulinf,min,2,Continuous,NA
Total,insulinf,max,100,Continuous,NA
Total,insulinf,freq,6002,Continuous,NA
Total,insulinf,missing,3659,Continuous,NA
Total,glucosef,mean,94.42260851462476,Continuous,NA
Total,glucosef,sd,10.52869881778415,Continuous,NA
Total,glucosef,median,93.99999999999999,Continuous,NA
Total,glucosef,q25,87,Continuous,NA
Total,glucosef,q75,101,Continuous,NA
Total,glucosef,min,50,Continuous,NA
Total,glucosef,max,136,Continuous,NA
Total,glucosef,freq,9607,Continuous,NA
Total,glucosef,missing,54,Continuous,NA
Total,egfr_ckdepi_2021,mean,93.35253080723955,Continuous,NA
Total,egfr_ckdepi_2021,sd,16.252316032747128,Continuous,NA
Total,egfr_ckdepi_2021,median,94.05683253700639,Continuous,NA
Total,egfr_ckdepi_2021,q25,81.85650066463332,Continuous,NA
Total,egfr_ckdepi_2021,q75,107.28067567720989,Continuous,NA
Total,egfr_ckdepi_2021,min,4.068929475035552,Continuous,NA
Total,egfr_ckdepi_2021,max,144.11533115023897,Continuous,NA
Total,egfr_ckdepi_2021,freq,6058,Continuous,NA
Total,egfr_ckdepi_2021,missing,3603,Continuous,NA
Total,tgl,mean,120.63956272774597,Continuous,NA
Total,tgl,sd,64.75751888548238,Continuous,NA
Total,tgl,median,104,Continuous,NA
Total,tgl,q25,72,Continuous,NA
Total,tgl,q75,152,Continuous,NA
Total,tgl,min,30,Continuous,NA
Total,tgl,max,300,Continuous,NA
Total,tgl,freq,9605,Continuous,NA
Total,tgl,missing,56,Continuous,NA
Total,tg_hdl,mean,2.693421892170351,Continuous,NA
Total,tg_hdl,sd,2.0177532842162624,Continuous,NA
Total,tg_hdl,median,2.088562091503268,Continuous,NA
Total,tg_hdl,q25,1.2878787878787878,Continuous,NA
Total,tg_hdl,q75,3.4330199764982376,Continuous,NA
Total,tg_hdl,min,0.3,Continuous,NA
Total,tg_hdl,max,20,Continuous,NA
Total,tg_hdl,freq,9604,Continuous,NA
Total,tg_hdl,missing,57,Continuous,NA
Total,fu_time,mean,7.85020231037656,Continuous,NA
Total,fu_time,sd,2.8428030455679485,Continuous,NA
Total,fu_time,median,8,Continuous,NA
Total,fu_time,q25,6,Continuous,NA
Total,fu_time,q75,9,Continuous,NA
Total,fu_time,min,0.45000000000000284,Continuous,NA
Total,fu_time,max,17.010000000000005,Continuous,NA
Total,fu_time,freq,9661,Continuous,NA
Total,fu_time,missing,0,Continuous,NA
Total,visit_number,mean,7.217161784494359,Continuous,NA
Total,visit_number,sd,8.561979576157574,Continuous,NA
Total,visit_number,median,4,Continuous,NA
Total,visit_number,q25,3,Continuous,NA
Total,visit_number,q75,4,Continuous,NA
Total,visit_number,min,2,Continuous,NA
Total,visit_number,max,38,Continuous,NA
Total,visit_number,freq,9661,Continuous,NA
Total,visit_number,missing,0,Continuous,NA
MARD,female,proportion,54.166666666666664,Proportion,NA
MARD,female,freq,456,Proportion,NA
MARD,female,missing,0,Proportion,NA
MARD,med_bp_use,proportion,20.833333333333336,Proportion,NA
MARD,med_bp_use,freq,456,Proportion,NA
MARD,med_bp_use,missing,0,Proportion,NA
MARD,med_dep_use,proportion,4.166666666666666,Proportion,NA
MARD,med_dep_use,freq,456,Proportion,NA
MARD,med_dep_use,missing,0,Proportion,NA
MARD,med_chol_use,proportion,15.789473684210526,Proportion,NA
MARD,med_chol_use,freq,456,Proportion,NA
MARD,med_chol_use,missing,0,Proportion,NA
MOD,female,proportion,72.1563981042654,Proportion,NA
MOD,female,freq,844,Proportion,NA
MOD,female,missing,0,Proportion,NA
MOD,med_bp_use,proportion,19.075829383886255,Proportion,NA
MOD,med_bp_use,freq,844,Proportion,NA
MOD,med_bp_use,missing,0,Proportion,NA
MOD,med_dep_use,proportion,10.90047393364929,Proportion,NA
MOD,med_dep_use,freq,844,Proportion,NA
MOD,med_dep_use,missing,0,Proportion,NA
MOD,med_chol_use,proportion,17.298578199052134,Proportion,NA
MOD,med_chol_use,freq,844,Proportion,NA
MOD,med_chol_use,missing,0,Proportion,NA
NOT2D,female,proportion,58.35392980721701,Proportion,NA
NOT2D,female,freq,8092,Proportion,NA
NOT2D,female,missing,0,Proportion,NA
NOT2D,med_bp_use,proportion,47.93623331685615,Proportion,NA
NOT2D,med_bp_use,freq,8092,Proportion,NA
NOT2D,med_bp_use,missing,0,Proportion,NA
NOT2D,med_dep_use,proportion,29.708353929807217,Proportion,NA
NOT2D,med_dep_use,freq,8092,Proportion,NA
NOT2D,med_dep_use,missing,0,Proportion,NA
NOT2D,med_chol_use,proportion,39.60701927829955,Proportion,NA
NOT2D,med_chol_use,freq,8092,Proportion,NA
NOT2D,med_chol_use,missing,0,Proportion,NA
SIDD,female,proportion,39.285714285714285,Proportion,NA
SIDD,female,freq,28,Proportion,NA
SIDD,female,missing,0,Proportion,NA
SIDD,med_bp_use,proportion,53.57142857142857,Proportion,NA
SIDD,med_bp_use,freq,28,Proportion,NA
SIDD,med_bp_use,missing,0,Proportion,NA
SIDD,med_dep_use,proportion,14.285714285714285,Proportion,NA
SIDD,med_dep_use,freq,28,Proportion,NA
SIDD,med_dep_use,missing,0,Proportion,NA
SIDD,med_chol_use,proportion,39.285714285714285,Proportion,NA
SIDD,med_chol_use,freq,28,Proportion,NA
SIDD,med_chol_use,missing,0,Proportion,NA
SIRD,female,proportion,58.09128630705395,Proportion,NA
SIRD,female,freq,241,Proportion,NA
SIRD,female,missing,0,Proportion,NA
SIRD,med_bp_use,proportion,33.19502074688796,Proportion,NA
SIRD,med_bp_use,freq,241,Proportion,NA
SIRD,med_bp_use,missing,0,Proportion,NA
SIRD,med_dep_use,proportion,8.29875518672199,Proportion,NA
SIRD,med_dep_use,freq,241,Proportion,NA
SIRD,med_dep_use,missing,0,Proportion,NA
SIRD,med_chol_use,proportion,23.651452282157674,Proportion,NA
SIRD,med_chol_use,freq,241,Proportion,NA
SIRD,med_chol_use,missing,0,Proportion,NA
Total,female,proportion,59.30027947417451,Proportion,NA
Total,female,freq,9661,Proportion,NA
Total,female,missing,0,Proportion,NA
Total,med_bp_use,proportion,43.78428734085498,Proportion,NA
Total,med_bp_use,freq,9661,Proportion,NA
Total,med_bp_use,missing,0,Proportion,NA
Total,med_dep_use,proportion,26.28092329986544,Proportion,NA
Total,med_dep_use,freq,9661,Proportion,NA
Total,med_dep_use,missing,0,Proportion,NA
Total,med_chol_use,proportion,36.13497567539593,Proportion,NA
Total,med_chol_use,freq,9661,Proportion,NA
Total,med_chol_use,missing,0,Proportion,NA
MARD,study,proportion,3.289473684210526,Grouped,cardia
MARD,study,freq,15,Grouped,cardia
MARD,study,proportion,69.73684210526316,Grouped,dppos
MARD,study,freq,318,Grouped,dppos
MARD,study,proportion,12.5,Grouped,jhs
MARD,study,freq,57,Grouped,jhs
MARD,study,proportion,14.473684210526315,Grouped,mesa
MARD,study,freq,66,Grouped,mesa
MOD,study,proportion,9.71563981042654,Grouped,cardia
MOD,study,freq,82,Grouped,cardia
MOD,study,proportion,74.5260663507109,Grouped,dppos
MOD,study,freq,629,Grouped,dppos
MOD,study,proportion,14.218009478672986,Grouped,jhs
MOD,study,freq,120,Grouped,jhs
MOD,study,proportion,1.5402843601895735,Grouped,mesa
MOD,study,freq,13,Grouped,mesa
NOT2D,study,proportion,28.645575877409787,Grouped,cardia
NOT2D,study,freq,2318,Grouped,cardia
NOT2D,study,proportion,15.83044982698962,Grouped,dppos
NOT2D,study,freq,1281,Grouped,dppos
NOT2D,study,proportion,14.58230350963915,Grouped,jhs
NOT2D,study,freq,1180,Grouped,jhs
NOT2D,study,proportion,40.94167078596144,Grouped,mesa
NOT2D,study,freq,3313,Grouped,mesa
SIDD,study,proportion,17.857142857142858,Grouped,cardia
SIDD,study,freq,5,Grouped,cardia
SIDD,study,proportion,14.285714285714286,Grouped,dppos
SIDD,study,freq,4,Grouped,dppos
SIDD,study,proportion,32.142857142857146,Grouped,jhs
SIDD,study,freq,9,Grouped,jhs
SIDD,study,proportion,35.714285714285715,Grouped,mesa
SIDD,study,freq,10,Grouped,mesa
SIRD,study,proportion,25.726141078838175,Grouped,dppos
SIRD,study,freq,62,Grouped,dppos
SIRD,study,proportion,0.4149377593360996,Grouped,jhs
SIRD,study,freq,1,Grouped,jhs
SIRD,study,proportion,73.85892116182572,Grouped,mesa
SIRD,study,freq,178,Grouped,mesa
Total,study,proportion,25.049166752924126,Grouped,cardia
Total,study,freq,2420,Grouped,cardia
Total,study,proportion,23.744953938515682,Grouped,dppos
Total,study,freq,2294,Grouped,dppos
Total,study,proportion,14.149673946796398,Grouped,jhs
Total,study,freq,1367,Grouped,jhs
Total,study,proportion,37.056205361763794,Grouped,mesa
Total,study,freq,3580,Grouped,mesa
MARD,race,proportion,11.403508771929825,Grouped,Hispanic
MARD,race,freq,52,Grouped,Hispanic
MARD,race,proportion,34.21052631578947,Grouped,NH Black
MARD,race,freq,156,Grouped,NH Black
MARD,race,proportion,4.824561403508772,Grouped,NH Other
MARD,race,freq,22,Grouped,NH Other
MARD,race,proportion,45.39473684210526,Grouped,NH White
MARD,race,freq,207,Grouped,NH White
MARD,race,proportion,4.166666666666667,Grouped,Other
MARD,race,freq,19,Grouped,Other
MOD,race,proportion,12.440758293838863,Grouped,Hispanic
MOD,race,freq,105,Grouped,Hispanic
MOD,race,proportion,41.943127962085306,Grouped,NH Black
MOD,race,freq,354,Grouped,NH Black
MOD,race,proportion,3.080568720379147,Grouped,NH Other
MOD,race,freq,26,Grouped,NH Other
MOD,race,proportion,42.41706161137441,Grouped,NH White
MOD,race,freq,358,Grouped,NH White
MOD,race,proportion,0.11848341232227488,Grouped,Other
MOD,race,freq,1,Grouped,Other
NOT2D,race,proportion,10.912011863568956,Grouped,Hispanic
NOT2D,race,freq,883,Grouped,Hispanic
NOT2D,race,proportion,36.85121107266436,Grouped,NH Black
NOT2D,race,freq,2982,Grouped,NH Black
NOT2D,race,proportion,0.7661888284725655,Grouped,NH Other
NOT2D,race,freq,62,Grouped,NH Other
NOT2D,race,proportion,46.83638161146812,Grouped,NH White
NOT2D,race,freq,3790,Grouped,NH White
NOT2D,race,proportion,4.634206623826001,Grouped,Other
NOT2D,race,freq,375,Grouped,Other
SIDD,race,proportion,28.571428571428573,Grouped,Hispanic
SIDD,race,freq,8,Grouped,Hispanic
SIDD,race,proportion,57.142857142857146,Grouped,NH Black
SIDD,race,freq,16,Grouped,NH Black
SIDD,race,proportion,10.714285714285714,Grouped,NH White
SIDD,race,freq,3,Grouped,NH White
SIDD,race,proportion,3.5714285714285716,Grouped,Other
SIDD,race,freq,1,Grouped,Other
SIRD,race,proportion,26.141078838174273,Grouped,Hispanic
SIRD,race,freq,63,Grouped,Hispanic
SIRD,race,proportion,28.630705394190873,Grouped,NH Black
SIRD,race,freq,69,Grouped,NH Black
SIRD,race,proportion,1.2448132780082988,Grouped,NH Other
SIRD,race,freq,3,Grouped,NH Other
SIRD,race,proportion,33.60995850622407,Grouped,NH White
SIRD,race,freq,81,Grouped,NH White
SIRD,race,proportion,10.37344398340249,Grouped,Other
SIRD,race,freq,25,Grouped,Other
Total,race,proportion,11.499844736569713,Grouped,Hispanic
Total,race,freq,1111,Grouped,Hispanic
Total,race,proportion,37.02515267570645,Grouped,NH Black
Total,race,freq,3577,Grouped,NH Black
Total,race,proportion,1.1696511748266225,Grouped,NH Other
Total,race,freq,113,Grouped,NH Other
Total,race,proportion,45.94762446951661,Grouped,NH White
Total,race,freq,4439,Grouped,NH White
Total,race,proportion,4.3577269433806025,Grouped,Other
Total,race,freq,421,Grouped,Other
MARD,smoking,proportion,3.9473684210526314,Grouped,Current
MARD,smoking,freq,18,Grouped,Current
MARD,smoking,proportion,13.81578947368421,Grouped,Former
MARD,smoking,freq,63,Grouped,Former
MARD,smoking,proportion,82.23684210526316,Grouped,Never
MARD,smoking,freq,375,Grouped,Never
MOD,smoking,proportion,1.3033175355450237,Grouped,Current
MOD,smoking,freq,11,Grouped,Current
MOD,smoking,proportion,7.701421800947867,Grouped,Former
MOD,smoking,freq,65,Grouped,Former
MOD,smoking,proportion,90.99526066350711,Grouped,Never
MOD,smoking,freq,768,Grouped,Never
NOT2D,smoking,proportion,6.821552150271874,Grouped,Current
NOT2D,smoking,freq,552,Grouped,Current
NOT2D,smoking,proportion,19.278299555116163,Grouped,Former
NOT2D,smoking,freq,1560,Grouped,Former
