subtype,variable,est,value,type,group
SIRD,bmi,sd,6.073282487885293,Continuous,NA
SIRD,bmi,median,32.03037197445246,Continuous,NA
SIRD,bmi,q25,28.534197600989007,Continuous,NA
SIRD,bmi,q75,37.18158464,Continuous,NA
SIRD,bmi,min,18.516372678,Continuous,NA
SIRD,bmi,max,59.33303582295427,Continuous,NA
SIRD,bmi,freq,2461,Continuous,NA
SIRD,bmi,missing,0,Continuous,NA
SIRD,hba1c,mean,6.062562396006656,Continuous,NA
SIRD,hba1c,sd,0.6192951513184518,Continuous,NA
SIRD,hba1c,median,6,Continuous,NA
SIRD,hba1c,q25,5.6,Continuous,NA
SIRD,hba1c,q75,6.4,Continuous,NA
SIRD,hba1c,min,4.2,Continuous,NA
SIRD,hba1c,max,9.6,Continuous,NA
SIRD,hba1c,freq,1202,Continuous,NA
SIRD,hba1c,missing,1259,Continuous,NA
SIRD,homa2b,mean,174.14680468046805,Continuous,NA
SIRD,homa2b,sd,80.7649047754304,Continuous,NA
SIRD,homa2b,median,170.6,Continuous,NA
SIRD,homa2b,q25,105.4,Continuous,NA
SIRD,homa2b,q75,229.89999999999998,Continuous,NA
SIRD,homa2b,min,42.2,Continuous,NA
SIRD,homa2b,max,754.7,Continuous,NA
SIRD,homa2b,freq,1111,Continuous,NA
SIRD,homa2b,missing,1350,Continuous,NA
SIRD,homa2ir,mean,3.8869227477172577,Continuous,NA
SIRD,homa2ir,sd,2.4059053187343977,Continuous,NA
SIRD,homa2ir,median,3.4246575342465753,Continuous,NA
SIRD,homa2ir,q25,1.6025682182985554,Continuous,NA
SIRD,homa2ir,q75,6.451612903225806,Continuous,NA
SIRD,homa2ir,min,0.3644314868804665,Continuous,NA
SIRD,homa2ir,max,8,Continuous,NA
SIRD,homa2ir,freq,1111,Continuous,NA
SIRD,homa2ir,missing,1350,Continuous,NA
SIRD,sbp,mean,126.29410448509485,Continuous,NA
SIRD,sbp,sd,16.97573231184012,Continuous,NA
SIRD,sbp,median,124,Continuous,NA
SIRD,sbp,q25,114.66666666666667,Continuous,NA
SIRD,sbp,q75,136,Continuous,NA
SIRD,sbp,min,73.33333333333333,Continuous,NA
SIRD,sbp,max,211.33333333333334,Continuous,NA
SIRD,sbp,freq,2460,Continuous,NA
SIRD,sbp,missing,1,Continuous,NA
SIRD,dbp,mean,74.503937100271,Continuous,NA
SIRD,dbp,sd,10.476117243670645,Continuous,NA
SIRD,dbp,median,74.66666666666667,Continuous,NA
SIRD,dbp,q25,68,Continuous,NA
SIRD,dbp,q75,81,Continuous,NA
SIRD,dbp,min,37.333333333333336,Continuous,NA
SIRD,dbp,max,135,Continuous,NA
SIRD,dbp,freq,2460,Continuous,NA
SIRD,dbp,missing,1,Continuous,NA
SIRD,ldlc,mean,112.08717948717948,Continuous,NA
SIRD,ldlc,sd,33.01992790007275,Continuous,NA
SIRD,ldlc,median,110,Continuous,NA
SIRD,ldlc,q25,91,Continuous,NA
SIRD,ldlc,q75,131,Continuous,NA
SIRD,ldlc,min,21,Continuous,NA
SIRD,ldlc,max,281,Continuous,NA
SIRD,ldlc,freq,1950,Continuous,NA
SIRD,ldlc,missing,511,Continuous,NA
SIRD,hdlc,mean,45.71732522796353,Continuous,NA
SIRD,hdlc,sd,13.137548040389216,Continuous,NA
SIRD,hdlc,median,43,Continuous,NA
SIRD,hdlc,q25,37,Continuous,NA
SIRD,hdlc,q75,52,Continuous,NA
SIRD,hdlc,min,20,Continuous,NA
SIRD,hdlc,max,136,Continuous,NA
SIRD,hdlc,freq,1974,Continuous,NA
SIRD,hdlc,missing,487,Continuous,NA
SIRD,insulinf,mean,43.409840283939666,Continuous,NA
SIRD,insulinf,sd,39.387749472395896,Continuous,NA
SIRD,insulinf,median,31.5,Continuous,NA
SIRD,insulinf,q25,14.325,Continuous,NA
SIRD,insulinf,q75,61,Continuous,NA
SIRD,insulinf,min,2.37,Continuous,NA
SIRD,insulinf,max,308.4,Continuous,NA
SIRD,insulinf,freq,1127,Continuous,NA
SIRD,insulinf,missing,1334,Continuous,NA
SIRD,glucosef,mean,105.68760195758564,Continuous,NA
SIRD,glucosef,sd,15.155049371758201,Continuous,NA
SIRD,glucosef,median,104,Continuous,NA
SIRD,glucosef,q25,96,Continuous,NA
SIRD,glucosef,q75,113,Continuous,NA
SIRD,glucosef,min,61.99999999999999,Continuous,NA
SIRD,glucosef,max,259,Continuous,NA
SIRD,glucosef,freq,2452,Continuous,NA
SIRD,glucosef,missing,9,Continuous,NA
SIRD,egfr,mean,76.10324617162564,Continuous,NA
SIRD,egfr,sd,17.120136668853178,Continuous,NA
SIRD,egfr,median,75.962675814,Continuous,NA
SIRD,egfr,q25,64.660494927,Continuous,NA
SIRD,egfr,q75,87.827382739,Continuous,NA
SIRD,egfr,min,16.311243135,Continuous,NA
SIRD,egfr,max,120.4623192501172,Continuous,NA
SIRD,egfr,freq,769,Continuous,NA
SIRD,egfr,missing,1692,Continuous,NA
SIRD,tgl,mean,165.68996960486322,Continuous,NA
SIRD,tgl,sd,120.7087917182219,Continuous,NA
SIRD,tgl,median,136,Continuous,NA
SIRD,tgl,q25,97,Continuous,NA
SIRD,tgl,q75,200,Continuous,NA
SIRD,tgl,min,23,Continuous,NA
SIRD,tgl,max,2380,Continuous,NA
SIRD,tgl,freq,1974,Continuous,NA
SIRD,tgl,missing,487,Continuous,NA
SIRD,tg_hdl,mean,4.187849070738649,Continuous,NA
SIRD,tg_hdl,sd,4.322259738889213,Continuous,NA
SIRD,tg_hdl,median,3.1158318425760285,Continuous,NA
SIRD,tg_hdl,q25,2.0298713235294117,Continuous,NA
SIRD,tg_hdl,q75,5,Continuous,NA
SIRD,tg_hdl,min,0.3173076923076923,Continuous,NA
SIRD,tg_hdl,max,91.53846153846153,Continuous,NA
SIRD,tg_hdl,freq,1974,Continuous,NA
SIRD,tg_hdl,missing,487,Continuous,NA
Total,age,mean,58.17966574732731,Continuous,NA
Total,age,sd,12.269778814555057,Continuous,NA
Total,age,median,58,Continuous,NA
Total,age,q25,50,Continuous,NA
Total,age,q75,67,Continuous,NA
Total,age,min,18,Continuous,NA
Total,age,max,100,Continuous,NA
Total,age,freq,119522,Continuous,NA
Total,age,missing,0,Continuous,NA
Total,dmagediag,mean,60.94662404431445,Continuous,NA
Total,dmagediag,sd,10.596239125708129,Continuous,NA
Total,dmagediag,median,60.00547945205479,Continuous,NA
Total,dmagediag,q25,52.96986301369863,Continuous,NA
Total,dmagediag,q75,69.04657534246576,Continuous,NA
Total,dmagediag,min,32,Continuous,NA
Total,dmagediag,max,100,Continuous,NA
Total,dmagediag,freq,19408,Continuous,NA
Total,dmagediag,missing,100114,Continuous,NA
Total,bmi,mean,29.8817382463298,Continuous,NA
Total,bmi,sd,6.449031639363277,Continuous,NA
Total,bmi,median,28.78306878306879,Continuous,NA
Total,bmi,q25,25.381130044052398,Continuous,NA
Total,bmi,q75,33.28272316444584,Continuous,NA
Total,bmi,min,13.304997285,Continuous,NA
Total,bmi,max,93.48278262883056,Continuous,NA
Total,bmi,freq,118971,Continuous,NA
Total,bmi,missing,551,Continuous,NA
Total,hba1c,mean,5.659213220945905,Continuous,NA
Total,hba1c,sd,0.5154902939937104,Continuous,NA
Total,hba1c,median,5.6,Continuous,NA
Total,hba1c,q25,5.4,Continuous,NA
Total,hba1c,q75,5.9,Continuous,NA
Total,hba1c,min,3.2,Continuous,NA
Total,hba1c,max,17.2,Continuous,NA
Total,hba1c,freq,49709,Continuous,NA
Total,hba1c,missing,69813,Continuous,NA
Total,homa2b,mean,127.05779563425236,Continuous,NA
Total,homa2b,sd,61.65725148279832,Continuous,NA
Total,homa2b,median,113.3,Continuous,NA
Total,homa2b,q25,84.5,Continuous,NA
Total,homa2b,q75,153.7,Continuous,NA
Total,homa2b,min,3.6,Continuous,NA
Total,homa2b,max,754.7,Continuous,NA
Total,homa2b,freq,62349,Continuous,NA
Total,homa2b,missing,57173,Continuous,NA
Total,homa2ir,mean,2.0852630453590266,Continuous,NA
Total,homa2ir,sd,1.5382711623527323,Continuous,NA
Total,homa2ir,median,1.6103059581320451,Continuous,NA
Total,homa2ir,q25,0.983284169124877,Continuous,NA
Total,homa2ir,q75,2.7027027027027026,Continuous,NA
Total,homa2ir,min,0.3237293622531564,Continuous,NA
Total,homa2ir,max,15.625,Continuous,NA
Total,homa2ir,freq,62349,Continuous,NA
Total,homa2ir,missing,57173,Continuous,NA
Total,sbp,mean,124.80024175957018,Continuous,NA
Total,sbp,sd,21.118612420098366,Continuous,NA
Total,sbp,median,122.66666666666667,Continuous,NA
Total,sbp,q25,111,Continuous,NA
Total,sbp,q75,137,Continuous,NA
Total,sbp,min,41.666666666666664,Continuous,NA
Total,sbp,max,284,Continuous,NA
Total,sbp,freq,119120,Continuous,NA
Total,sbp,missing,402,Continuous,NA
Total,dbp,mean,77.74408961038961,Continuous,NA
Total,dbp,sd,14.954256956300089,Continuous,NA
Total,dbp,median,75.66666666666667,Continuous,NA
Total,dbp,q25,68,Continuous,NA
Total,dbp,q75,85,Continuous,NA
Total,dbp,min,0,Continuous,NA
Total,dbp,max,207.66666666666666,Continuous,NA
Total,dbp,freq,119119,Continuous,NA
Total,dbp,missing,403,Continuous,NA
Total,ldlc,mean,117.46572424446511,Continuous,NA
Total,ldlc,sd,34.206684912844196,Continuous,NA
Total,ldlc,median,115,Continuous,NA
Total,ldlc,q25,94,Continuous,NA
Total,ldlc,q75,138,Continuous,NA
Total,ldlc,min,0,Continuous,NA
Total,ldlc,max,504.6,Continuous,NA
Total,ldlc,freq,93543,Continuous,NA
Total,ldlc,missing,25979,Continuous,NA
Total,hdlc,mean,50.463216181913204,Continuous,NA
Total,hdlc,sd,17.62334168840498,Continuous,NA
Total,hdlc,median,49,Continuous,NA
Total,hdlc,q25,40,Continuous,NA
Total,hdlc,q75,60,Continuous,NA
Total,hdlc,min,0,Continuous,NA
Total,hdlc,max,197,Continuous,NA
Total,hdlc,freq,93759,Continuous,NA
Total,hdlc,missing,25763,Continuous,NA
Total,insulinf,mean,19.49480993638392,Continuous,NA
Total,insulinf,sd,18.748759776417227,Continuous,NA
Total,insulinf,median,14.26,Continuous,NA
Total,insulinf,q25,8.76,Continuous,NA
Total,insulinf,q75,24,Continuous,NA
Total,insulinf,min,0,Continuous,NA
Total,insulinf,max,817,Continuous,NA
Total,insulinf,freq,62615,Continuous,NA
Total,insulinf,missing,56907,Continuous,NA
Total,glucosef,mean,99.0710295223362,Continuous,NA
Total,glucosef,sd,13.240808216230313,Continuous,NA
Total,glucosef,median,98,Continuous,NA
Total,glucosef,q25,91,Continuous,NA
Total,glucosef,q75,106,Continuous,NA
Total,glucosef,min,12,Continuous,NA
Total,glucosef,max,413,Continuous,NA
Total,glucosef,freq,115709,Continuous,NA
Total,glucosef,missing,3813,Continuous,NA
Total,egfr,mean,81.54614448364428,Continuous,NA
Total,egfr,sd,21.323895239620114,Continuous,NA
Total,egfr,median,80.591707454,Continuous,NA
Total,egfr,q25,67.919469487,Continuous,NA
Total,egfr,q75,94.961478087,Continuous,NA
Total,egfr,min,3.0399989685,Continuous,NA
Total,egfr,max,313.9806457937435,Continuous,NA
Total,egfr,freq,25859,Continuous,NA
Total,egfr,missing,93663,Continuous,NA
Total,tgl,mean,123.49626520254094,Continuous,NA
Total,tgl,sd,81.4809724993063,Continuous,NA
Total,tgl,median,105,Continuous,NA
Total,tgl,q25,75,Continuous,NA
Total,tgl,q75,150,Continuous,NA
Total,tgl,min,11,Continuous,NA
Total,tgl,max,7776,Continuous,NA
Total,tgl,freq,93981,Continuous,NA
Total,tgl,missing,25541,Continuous,NA
Total,tg_hdl,mean,Inf,Continuous,NA
Total,tg_hdl,sd,NA,Continuous,NA
Total,tg_hdl,median,2.1818181818181817,Continuous,NA
Total,tg_hdl,q25,1.3454545454545455,Continuous,NA
Total,tg_hdl,q75,3.652173913043478,Continuous,NA
Total,tg_hdl,min,0.17567567567567569,Continuous,NA
Total,tg_hdl,max,Inf,Continuous,NA
Total,tg_hdl,freq,93758,Continuous,NA
Total,tg_hdl,missing,25764,Continuous,NA
MARD,female,proportion,56.4870259481038,Proportion,NA
MARD,female,freq,7014,Proportion,NA
MARD,female,missing,0,Proportion,NA
MOD,female,proportion,71.7497151144722,Proportion,NA
MOD,female,freq,9653,Proportion,NA
MOD,female,missing,0,Proportion,NA
NOT2D,female,proportion,58.47234153065505,Proportion,NA
NOT2D,female,freq,100114,Proportion,NA
NOT2D,female,missing,0,Proportion,NA
SIDD,female,proportion,33.92857142857143,Proportion,NA
SIDD,female,freq,280,Proportion,NA
SIDD,female,missing,0,Proportion,NA
SIRD,female,proportion,55.058919138561556,Proportion,NA
SIRD,female,freq,2461,Proportion,NA
SIRD,female,missing,0,Proportion,NA
Total,female,proportion,59.30037984638812,Proportion,NA
Total,female,freq,119522,Proportion,NA
Total,female,missing,0,Proportion,NA
MARD,study,proportion,19.36127744510978,Grouped,aric
MARD,study,freq,1358,Grouped,aric
MARD,study,proportion,1.0122611919019104,Grouped,cardia
MARD,study,freq,71,Grouped,cardia
MARD,study,proportion,72.09865982321072,Grouped,dppos
MARD,study,freq,5057,Grouped,dppos
MARD,study,proportion,2.1670943826632447,Grouped,jhs
MARD,study,freq,152,Grouped,jhs
MARD,study,proportion,5.3607071571143425,Grouped,mesa
MARD,study,freq,376,Grouped,mesa
MOD,study,proportion,0.45581684450429916,Grouped,aric
MOD,study,freq,44,Grouped,aric
MOD,study,proportion,7.054801616077904,Grouped,cardia
MOD,study,freq,681,Grouped,cardia
MOD,study,proportion,88.36631099140163,Grouped,dppos
MOD,study,freq,8530,Grouped,dppos
MOD,study,proportion,3.0664042266652856,Grouped,jhs
MOD,study,freq,296,Grouped,jhs
MOD,study,proportion,1.0566663213508753,Grouped,mesa
MOD,study,freq,102,Grouped,mesa
NOT2D,study,proportion,23.920730367381186,Grouped,aric
NOT2D,study,freq,23948,Grouped,aric
NOT2D,study,proportion,15.351499290808478,Grouped,cardia
NOT2D,study,freq,15369,Grouped,cardia
NOT2D,study,proportion,35.27478674311285,Grouped,dppos
NOT2D,study,freq,35315,Grouped,dppos
NOT2D,study,proportion,3.635855125157321,Grouped,jhs
NOT2D,study,freq,3640,Grouped,jhs
NOT2D,study,proportion,21.817128473540166,Grouped,mesa
NOT2D,study,freq,21842,Grouped,mesa
SIDD,study,proportion,17.142857142857142,Grouped,aric
SIDD,study,freq,48,Grouped,aric
SIDD,study,proportion,20.714285714285715,Grouped,cardia
SIDD,study,freq,58,Grouped,cardia
SIDD,study,proportion,27.5,Grouped,dppos
SIDD,study,freq,77,Grouped,dppos
SIDD,study,proportion,9.642857142857142,Grouped,jhs
SIDD,study,freq,27,Grouped,jhs
SIDD,study,proportion,25,Grouped,mesa
SIDD,study,freq,70,Grouped,mesa
SIRD,study,proportion,0.48760666395774077,Grouped,aric
SIRD,study,freq,12,Grouped,aric
SIRD,study,proportion,0.16253555465258024,Grouped,cardia
SIRD,study,freq,4,Grouped,cardia
SIRD,study,proportion,44.372206420154406,Grouped,dppos
SIRD,study,freq,1092,Grouped,dppos
SIRD,study,proportion,0.12190166598943519,Grouped,jhs
SIRD,study,freq,3,Grouped,jhs
SIRD,study,proportion,54.855749695245834,Grouped,mesa
SIRD,study,freq,1350,Grouped,mesa
Total,study,proportion,21.259684409564766,Grouped,aric
Total,study,freq,25410,Grouped,aric
Total,study,proportion,13.539766737504392,Grouped,cardia
Total,study,freq,16183,Grouped,cardia
Total,study,proportion,41.89270594534897,Grouped,dppos
Total,study,freq,50071,Grouped,dppos
Total,study,proportion,3.4453908067134082,Grouped,jhs
Total,study,freq,4118,Grouped,jhs
Total,study,proportion,19.86245210086846,Grouped,mesa
Total,study,freq,23740,Grouped,mesa
MARD,race,proportion,11.976047904191617,Grouped,Hispanic
MARD,race,freq,840,Grouped,Hispanic
MARD,race,proportion,22.36954662104363,Grouped,NH Black
MARD,race,freq,1569,Grouped,NH Black
MARD,race,proportion,5.588822355289421,Grouped,NH Other
MARD,race,freq,392,Grouped,NH Other
MARD,race,proportion,58.68263473053892,Grouped,NH White
MARD,race,freq,4116,Grouped,NH White
MARD,race,proportion,1.382948388936413,Grouped,Other
MARD,race,freq,97,Grouped,Other
MOD,race,proportion,14.254635864498084,Grouped,Hispanic
MOD,race,freq,1376,Grouped,Hispanic
MOD,race,proportion,31.90717911530094,Grouped,NH Black
MOD,race,freq,3080,Grouped,NH Black
MOD,race,proportion,3.884802652025277,Grouped,NH Other
MOD,race,freq,375,Grouped,NH Other
MOD,race,proportion,49.86014710452709,Grouped,NH White
MOD,race,freq,4813,Grouped,NH White
MOD,race,proportion,0.09323526364860665,Grouped,Other
MOD,race,freq,9,Grouped,Other
NOT2D,race,proportion,9.70693409513155,Grouped,Hispanic
NOT2D,race,freq,9718,Grouped,Hispanic
NOT2D,race,proportion,27.116087660067524,Grouped,NH Black
NOT2D,race,freq,27147,Grouped,NH Black
NOT2D,race,proportion,1.7919571688275366,Grouped,NH Other
NOT2D,race,freq,1794,Grouped,NH Other
NOT2D,race,proportion,58.88886669197115,Grouped,NH White
NOT2D,race,freq,58956,Grouped,NH White
NOT2D,race,proportion,2.4961543840022373,Grouped,Other
NOT2D,race,freq,2499,Grouped,Other
SIDD,race,proportion,34.285714285714285,Grouped,Hispanic
SIDD,race,freq,96,Grouped,Hispanic
SIDD,race,proportion,43.57142857142857,Grouped,NH Black
SIDD,race,freq,122,Grouped,NH Black
SIDD,race,proportion,19.642857142857142,Grouped,NH White
SIDD,race,freq,55,Grouped,NH White
SIDD,race,proportion,2.5,Grouped,Other
SIDD,race,freq,7,Grouped,Other
SIRD,race,proportion,23.77082486793986,Grouped,Hispanic
SIRD,race,freq,585,Grouped,Hispanic
SIRD,race,proportion,25.152377082486794,Grouped,NH Black
SIRD,race,freq,619,Grouped,NH Black
SIRD,race,proportion,2.3161316537992684,Grouped,NH Other
SIRD,race,freq,57,Grouped,NH Other
SIRD,race,proportion,42.015440877691994,Grouped,NH White
SIRD,race,freq,1034,Grouped,NH White
SIRD,race,proportion,6.745225518082081,Grouped,Other
SIRD,race,freq,166,Grouped,Other
Total,race,proportion,10.554542260002343,Grouped,Hispanic
Total,race,freq,12615,Grouped,Hispanic
Total,race,proportion,27.222603370090862,Grouped,NH Black
Total,race,freq,32537,Grouped,NH Black
Total,race,proportion,2.190391727046067,Grouped,NH Other
Total,race,freq,2618,Grouped,NH Other
Total,race,proportion,57.70820434731681,Grouped,NH White
Total,race,freq,68974,Grouped,NH White
Total,race,proportion,2.3242582955439164,Grouped,Other
Total,race,freq,2778,Grouped,Other
