subtype,variable,est,value,type,group
SIRD,bmi,median,32.020250858,Continuous,NA
SIRD,bmi,q25,28.510269084,Continuous,NA
SIRD,bmi,q75,37.18158464,Continuous,NA
SIRD,bmi,min,18.516372678,Continuous,NA
SIRD,bmi,max,59.33303582295427,Continuous,NA
SIRD,bmi,freq,2445,Continuous,NA
SIRD,bmi,missing,0,Continuous,NA
SIRD,hba1c,mean,6.0602006688963215,Continuous,NA
SIRD,hba1c,sd,0.6182750683285774,Continuous,NA
SIRD,hba1c,median,6,Continuous,NA
SIRD,hba1c,q25,5.6,Continuous,NA
SIRD,hba1c,q75,6.4,Continuous,NA
SIRD,hba1c,min,4.2,Continuous,NA
SIRD,hba1c,max,9.6,Continuous,NA
SIRD,hba1c,freq,1196,Continuous,NA
SIRD,hba1c,missing,1249,Continuous,NA
SIRD,homa2b,mean,174.34949771689497,Continuous,NA
SIRD,homa2b,sd,81.1276716149739,Continuous,NA
SIRD,homa2b,median,170.6,Continuous,NA
SIRD,homa2b,q25,104.85,Continuous,NA
SIRD,homa2b,q75,230.35000000000002,Continuous,NA
SIRD,homa2b,min,42.2,Continuous,NA
SIRD,homa2b,max,754.7,Continuous,NA
SIRD,homa2b,freq,1095,Continuous,NA
SIRD,homa2b,missing,1350,Continuous,NA
SIRD,homa2ir,mean,3.8775105954937312,Continuous,NA
SIRD,homa2ir,sd,2.3997287397206373,Continuous,NA
SIRD,homa2ir,median,3.4246575342465753,Continuous,NA
SIRD,homa2ir,q25,1.6025682182985554,Continuous,NA
SIRD,homa2ir,q75,6.410256410256411,Continuous,NA
SIRD,homa2ir,min,0.3644314868804665,Continuous,NA
SIRD,homa2ir,max,8,Continuous,NA
SIRD,homa2ir,freq,1095,Continuous,NA
SIRD,homa2ir,missing,1350,Continuous,NA
SIRD,sbp,mean,126.2259262274959,Continuous,NA
SIRD,sbp,sd,16.953871470412345,Continuous,NA
SIRD,sbp,median,124,Continuous,NA
SIRD,sbp,q25,114.66666666666667,Continuous,NA
SIRD,sbp,q75,136,Continuous,NA
SIRD,sbp,min,73.33333333333333,Continuous,NA
SIRD,sbp,max,211.33333333333334,Continuous,NA
SIRD,sbp,freq,2444,Continuous,NA
SIRD,sbp,missing,1,Continuous,NA
SIRD,dbp,mean,74.42635785597382,Continuous,NA
SIRD,dbp,sd,10.34943418262502,Continuous,NA
SIRD,dbp,median,74.33333333333333,Continuous,NA
SIRD,dbp,q25,68,Continuous,NA
SIRD,dbp,q75,81,Continuous,NA
SIRD,dbp,min,37.333333333333336,Continuous,NA
SIRD,dbp,max,114.33333333333333,Continuous,NA
SIRD,dbp,freq,2444,Continuous,NA
SIRD,dbp,missing,1,Continuous,NA
SIRD,ldlc,mean,112.07342295760083,Continuous,NA
SIRD,ldlc,sd,33.00798296535694,Continuous,NA
SIRD,ldlc,median,110,Continuous,NA
SIRD,ldlc,q25,91,Continuous,NA
SIRD,ldlc,q75,131,Continuous,NA
SIRD,ldlc,min,21,Continuous,NA
SIRD,ldlc,max,281,Continuous,NA
SIRD,ldlc,freq,1934,Continuous,NA
SIRD,ldlc,missing,511,Continuous,NA
SIRD,hdlc,mean,45.76608784473953,Continuous,NA
SIRD,hdlc,sd,13.147503813723759,Continuous,NA
SIRD,hdlc,median,43,Continuous,NA
SIRD,hdlc,q25,37,Continuous,NA
SIRD,hdlc,q75,52,Continuous,NA
SIRD,hdlc,min,20,Continuous,NA
SIRD,hdlc,max,136,Continuous,NA
SIRD,hdlc,freq,1958,Continuous,NA
SIRD,hdlc,missing,487,Continuous,NA
SIRD,insulinf,mean,43.406408640864086,Continuous,NA
SIRD,insulinf,sd,39.52508235422841,Continuous,NA
SIRD,insulinf,median,31.5,Continuous,NA
SIRD,insulinf,q25,14.325,Continuous,NA
SIRD,insulinf,q75,61,Continuous,NA
SIRD,insulinf,min,2.37,Continuous,NA
SIRD,insulinf,max,308.4,Continuous,NA
SIRD,insulinf,freq,1111,Continuous,NA
SIRD,insulinf,missing,1334,Continuous,NA
SIRD,glucosef,mean,105.62823143208864,Continuous,NA
SIRD,glucosef,sd,15.05565997358939,Continuous,NA
SIRD,glucosef,median,104,Continuous,NA
SIRD,glucosef,q25,96,Continuous,NA
SIRD,glucosef,q75,113,Continuous,NA
SIRD,glucosef,min,61.99999999999999,Continuous,NA
SIRD,glucosef,max,259,Continuous,NA
SIRD,glucosef,freq,2437,Continuous,NA
SIRD,glucosef,missing,8,Continuous,NA
SIRD,egfr,mean,76.10324617162564,Continuous,NA
SIRD,egfr,sd,17.120136668853178,Continuous,NA
SIRD,egfr,median,75.962675814,Continuous,NA
SIRD,egfr,q25,64.660494927,Continuous,NA
SIRD,egfr,q75,87.827382739,Continuous,NA
SIRD,egfr,min,16.311243135,Continuous,NA
SIRD,egfr,max,120.4623192501172,Continuous,NA
SIRD,egfr,freq,769,Continuous,NA
SIRD,egfr,missing,1676,Continuous,NA
SIRD,tgl,mean,165.72471910112358,Continuous,NA
SIRD,tgl,sd,121.06205755755698,Continuous,NA
SIRD,tgl,median,136,Continuous,NA
SIRD,tgl,q25,97,Continuous,NA
SIRD,tgl,q75,200,Continuous,NA
SIRD,tgl,min,23,Continuous,NA
SIRD,tgl,max,2380,Continuous,NA
SIRD,tgl,freq,1958,Continuous,NA
SIRD,tgl,missing,487,Continuous,NA
SIRD,tg_hdl,mean,4.186488730203426,Continuous,NA
SIRD,tg_hdl,sd,4.335086477606196,Continuous,NA
SIRD,tg_hdl,median,3.1132478632478633,Continuous,NA
SIRD,tg_hdl,q25,2.0274131274131273,Continuous,NA
SIRD,tg_hdl,q75,5,Continuous,NA
SIRD,tg_hdl,min,0.3173076923076923,Continuous,NA
SIRD,tg_hdl,max,91.53846153846153,Continuous,NA
SIRD,tg_hdl,freq,1958,Continuous,NA
SIRD,tg_hdl,missing,487,Continuous,NA
Total,age,mean,59.59319345843478,Continuous,NA
Total,age,sd,10.940692075198262,Continuous,NA
Total,age,median,59,Continuous,NA
Total,age,q25,51.49,Continuous,NA
Total,age,q75,67.98,Continuous,NA
Total,age,min,20,Continuous,NA
Total,age,max,100,Continuous,NA
Total,age,freq,77932,Continuous,NA
Total,age,missing,0,Continuous,NA
Total,dmagediag,mean,60.33755244106775,Continuous,NA
Total,dmagediag,sd,9.980162701322817,Continuous,NA
Total,dmagediag,median,59.68219178082192,Continuous,NA
Total,dmagediag,q25,52.97534246575343,Continuous,NA
Total,dmagediag,q75,67.57260273972602,Continuous,NA
Total,dmagediag,min,32,Continuous,NA
Total,dmagediag,max,100,Continuous,NA
Total,dmagediag,freq,17136,Continuous,NA
Total,dmagediag,missing,60796,Continuous,NA
Total,bmi,mean,30.959750718034265,Continuous,NA
Total,bmi,sd,6.54114126394115,Continuous,NA
Total,bmi,median,29.809870772511,Continuous,NA
Total,bmi,q25,26.334215324459812,Continuous,NA
Total,bmi,q75,34.47241481599521,Continuous,NA
Total,bmi,min,16.044255728,Continuous,NA
Total,bmi,max,93.48278262883056,Continuous,NA
Total,bmi,freq,77738,Continuous,NA
Total,bmi,missing,194,Continuous,NA
Total,hba1c,mean,5.681301532702716,Continuous,NA
Total,hba1c,sd,0.49108001149500985,Continuous,NA
Total,hba1c,median,5.7,Continuous,NA
Total,hba1c,q25,5.4,Continuous,NA
Total,hba1c,q75,6,Continuous,NA
Total,hba1c,min,3.2,Continuous,NA
Total,hba1c,max,17.2,Continuous,NA
Total,hba1c,freq,39538,Continuous,NA
Total,hba1c,missing,38394,Continuous,NA
Total,homa2b,mean,144.3377428121871,Continuous,NA
Total,homa2b,sd,66.38415413942978,Continuous,NA
Total,homa2b,median,129.9,Continuous,NA
Total,homa2b,q25,97.5,Continuous,NA
Total,homa2b,q75,174.3,Continuous,NA
Total,homa2b,min,10.1,Continuous,NA
Total,homa2b,max,754.7,Continuous,NA
Total,homa2b,freq,34955,Continuous,NA
Total,homa2b,missing,42977,Continuous,NA
Total,homa2ir,mean,2.5941670507558707,Continuous,NA
Total,homa2ir,sd,1.698903085908068,Continuous,NA
Total,homa2ir,median,2.1739130434782608,Continuous,NA
Total,homa2ir,q25,1.3003901170351104,Continuous,NA
Total,homa2ir,q75,3.4364261168384878,Continuous,NA
Total,homa2ir,min,0.3237293622531564,Continuous,NA
Total,homa2ir,max,12.048192771084336,Continuous,NA
Total,homa2ir,freq,34955,Continuous,NA
Total,homa2ir,missing,42977,Continuous,NA
Total,sbp,mean,122.28370934286914,Continuous,NA
Total,sbp,sd,16.486310051245887,Continuous,NA
Total,sbp,median,120,Continuous,NA
Total,sbp,q25,111,Continuous,NA
Total,sbp,q75,131.33333333333334,Continuous,NA
Total,sbp,min,64,Continuous,NA
Total,sbp,max,244.66666666666666,Continuous,NA
Total,sbp,freq,77742,Continuous,NA
Total,sbp,missing,190,Continuous,NA
Total,dbp,mean,73.36634349927107,Continuous,NA
Total,dbp,sd,9.76942967690249,Continuous,NA
Total,dbp,median,73,Continuous,NA
Total,dbp,q25,67,Continuous,NA
Total,dbp,q75,80,Continuous,NA
Total,dbp,min,0,Continuous,NA
Total,dbp,max,170,Continuous,NA
Total,dbp,freq,77740,Continuous,NA
Total,dbp,missing,192,Continuous,NA
Total,ldlc,mean,115.40459294853886,Continuous,NA
Total,ldlc,sd,32.07053888067995,Continuous,NA
Total,ldlc,median,114,Continuous,NA
Total,ldlc,q25,93,Continuous,NA
Total,ldlc,q75,135,Continuous,NA
Total,ldlc,min,9,Continuous,NA
Total,ldlc,max,377,Continuous,NA
Total,ldlc,freq,53691,Continuous,NA
Total,ldlc,missing,24241,Continuous,NA
Total,hdlc,mean,51.683689561764815,Continuous,NA
Total,hdlc,sd,14.756588982860228,Continuous,NA
Total,hdlc,median,49,Continuous,NA
Total,hdlc,q25,41,Continuous,NA
Total,hdlc,q75,60,Continuous,NA
Total,hdlc,min,8,Continuous,NA
Total,hdlc,max,187,Continuous,NA
Total,hdlc,freq,53898,Continuous,NA
Total,hdlc,missing,24034,Continuous,NA
Total,insulinf,mean,24.759484731378343,Continuous,NA
Total,insulinf,sd,22.240401689801867,Continuous,NA
Total,insulinf,median,19.1,Continuous,NA
Total,insulinf,q25,11.5,Continuous,NA
Total,insulinf,q75,30.9,Continuous,NA
Total,insulinf,min,0,Continuous,NA
Total,insulinf,max,817,Continuous,NA
Total,insulinf,freq,35192,Continuous,NA
Total,insulinf,missing,42740,Continuous,NA
Total,glucosef,mean,99.9794822739341,Continuous,NA
Total,glucosef,sd,12.25663538666138,Continuous,NA
Total,glucosef,median,100,Continuous,NA
Total,glucosef,q25,92,Continuous,NA
Total,glucosef,q75,107,Continuous,NA
Total,glucosef,min,27,Continuous,NA
Total,glucosef,max,366,Continuous,NA
Total,glucosef,freq,76836,Continuous,NA
Total,glucosef,missing,1096,Continuous,NA
Total,egfr,mean,76.1869226329315,Continuous,NA
Total,egfr,sd,18.279690036403554,Continuous,NA
Total,egfr,median,75.231534686,Continuous,NA
Total,egfr,q25,63.889392227,Continuous,NA
Total,egfr,q75,87.31725966708913,Continuous,NA
Total,egfr,min,3.0399989685,Continuous,NA
Total,egfr,max,175.86771582,Continuous,NA
Total,egfr,freq,15030,Continuous,NA
Total,egfr,missing,62902,Continuous,NA
Total,tgl,mean,127.65354148115168,Continuous,NA
Total,tgl,sd,87.27932957708357,Continuous,NA
Total,tgl,median,109,Continuous,NA
Total,tgl,q25,77,Continuous,NA
Total,tgl,q75,155,Continuous,NA
Total,tgl,min,13,Continuous,NA
Total,tgl,max,7776,Continuous,NA
Total,tgl,freq,53904,Continuous,NA
Total,tgl,missing,24028,Continuous,NA
Total,tg_hdl,mean,2.8622535462235708,Continuous,NA
Total,tg_hdl,sd,3.5216486619817617,Continuous,NA
Total,tg_hdl,median,2.2,Continuous,NA
Total,tg_hdl,q25,1.393939393939394,Continuous,NA
Total,tg_hdl,q75,3.5161290322580645,Continuous,NA
Total,tg_hdl,min,0.17567567567567569,Continuous,NA
Total,tg_hdl,max,555.4285714285714,Continuous,NA
Total,tg_hdl,freq,53898,Continuous,NA
Total,tg_hdl,missing,24034,Continuous,NA
MARD,female,proportion,NA,Proportion,NA
MARD,female,freq,5587,Proportion,NA
MARD,female,missing,0,Proportion,NA
MOD,female,proportion,NA,Proportion,NA
MOD,female,freq,8930,Proportion,NA
MOD,female,missing,0,Proportion,NA
NOT2D,female,proportion,NA,Proportion,NA
NOT2D,female,freq,60796,Proportion,NA
NOT2D,female,missing,0,Proportion,NA
SIDD,female,proportion,NA,Proportion,NA
SIDD,female,freq,174,Proportion,NA
SIDD,female,missing,0,Proportion,NA
SIRD,female,proportion,NA,Proportion,NA
SIRD,female,freq,2445,Proportion,NA
SIRD,female,missing,0,Proportion,NA
Total,female,proportion,NA,Proportion,NA
Total,female,freq,77932,Proportion,NA
Total,female,missing,0,Proportion,NA
MARD,study,proportion,90.54948988723824,Grouped,dppos
MARD,study,freq,5059,Grouped,dppos
MARD,study,proportion,2.720601396098085,Grouped,jhs
MARD,study,freq,152,Grouped,jhs
MARD,study,proportion,6.729908716663684,Grouped,mesa
MARD,study,freq,376,Grouped,mesa
MOD,study,proportion,95.5431131019037,Grouped,dppos
MOD,study,freq,8532,Grouped,dppos
MOD,study,proportion,3.3146696528555433,Grouped,jhs
MOD,study,freq,296,Grouped,jhs
MOD,study,proportion,1.1422172452407615,Grouped,mesa
MOD,study,freq,102,Grouped,mesa
NOT2D,study,proportion,58.0745443779196,Grouped,dppos
NOT2D,study,freq,35307,Grouped,dppos
NOT2D,study,proportion,5.987236002368577,Grouped,jhs
NOT2D,study,freq,3640,Grouped,jhs
NOT2D,study,proportion,35.93821961971182,Grouped,mesa
NOT2D,study,freq,21849,Grouped,mesa
SIDD,study,proportion,44.252873563218394,Grouped,dppos
SIDD,study,freq,77,Grouped,dppos
SIDD,study,proportion,15.517241379310345,Grouped,jhs
SIDD,study,freq,27,Grouped,jhs
SIDD,study,proportion,40.229885057471265,Grouped,mesa
SIDD,study,freq,70,Grouped,mesa
SIRD,study,proportion,44.66257668711656,Grouped,dppos
SIRD,study,freq,1092,Grouped,dppos
SIRD,study,proportion,0.12269938650306748,Grouped,jhs
SIRD,study,freq,3,Grouped,jhs
SIRD,study,proportion,55.214723926380366,Grouped,mesa
SIRD,study,freq,1350,Grouped,mesa
Total,study,proportion,64.24446953754556,Grouped,dppos
Total,study,freq,50067,Grouped,dppos
Total,study,proportion,5.284093825386234,Grouped,jhs
Total,study,freq,4118,Grouped,jhs
Total,study,proportion,30.471436637068212,Grouped,mesa
Total,study,freq,23747,Grouped,mesa
MARD,race,proportion,15.034902452120996,Grouped,Hispanic
MARD,race,freq,840,Grouped,Hispanic
MARD,race,proportion,21.639520315017005,Grouped,NH Black
MARD,race,freq,1209,Grouped,NH Black
MARD,race,proportion,7.016287810989798,Grouped,NH Other
MARD,race,freq,392,Grouped,NH Other
MARD,race,proportion,54.57311616252014,Grouped,NH White
MARD,race,freq,3049,Grouped,NH White
MARD,race,proportion,1.7361732593520673,Grouped,Other
MARD,race,freq,97,Grouped,Other
MOD,race,proportion,15.408734602463605,Grouped,Hispanic
MOD,race,freq,1376,Grouped,Hispanic
MOD,race,proportion,28.80179171332587,Grouped,NH Black
MOD,race,freq,2572,Grouped,NH Black
MOD,race,proportion,4.1993281075028,Grouped,NH Other
MOD,race,freq,375,Grouped,NH Other
MOD,race,proportion,51.48936170212766,Grouped,NH White
MOD,race,freq,4598,Grouped,NH White
MOD,race,proportion,0.10078387458006718,Grouped,Other
MOD,race,freq,9,Grouped,Other
NOT2D,race,proportion,15.98624909533522,Grouped,Hispanic
NOT2D,race,freq,9719,Grouped,Hispanic
NOT2D,race,proportion,24.94572011316534,Grouped,NH Black
NOT2D,race,freq,15166,Grouped,NH Black
NOT2D,race,proportion,2.949207184683203,Grouped,NH Other
NOT2D,race,freq,1793,Grouped,NH Other
NOT2D,race,proportion,52.00835581288243,Grouped,NH White
NOT2D,race,freq,31619,Grouped,NH White
NOT2D,race,proportion,4.110467793933811,Grouped,Other
NOT2D,race,freq,2499,Grouped,Other
SIDD,race,proportion,55.172413793103445,Grouped,Hispanic
SIDD,race,freq,96,Grouped,Hispanic
SIDD,race,proportion,35.632183908045974,Grouped,NH Black
SIDD,race,freq,62,Grouped,NH Black
SIDD,race,proportion,5.172413793103448,Grouped,NH White
SIDD,race,freq,9,Grouped,NH White
SIDD,race,proportion,4.022988505747127,Grouped,Other
SIDD,race,freq,7,Grouped,Other
SIRD,race,proportion,23.926380368098158,Grouped,Hispanic
SIRD,race,freq,585,Grouped,Hispanic
SIRD,race,proportion,25.153374233128833,Grouped,NH Black
SIRD,race,freq,615,Grouped,NH Black
SIRD,race,proportion,2.331288343558282,Grouped,NH Other
SIRD,race,freq,57,Grouped,NH Other
SIRD,race,proportion,41.79959100204499,Grouped,NH White
SIRD,race,freq,1022,Grouped,NH White
SIRD,race,proportion,6.789366053169734,Grouped,Other
SIRD,race,freq,166,Grouped,Other
Total,race,proportion,16.188472001231844,Grouped,Hispanic
Total,race,freq,12616,Grouped,Hispanic
Total,race,proportion,25.180926961966843,Grouped,NH Black
Total,race,freq,19624,Grouped,NH Black
Total,race,proportion,3.358055740902325,Grouped,NH Other
Total,race,freq,2617,Grouped,NH Other
Total,race,proportion,51.70789919416928,Grouped,NH White
Total,race,freq,40297,Grouped,NH White
Total,race,proportion,3.5646461017297133,Grouped,Other
Total,race,freq,2778,Grouped,Other
